"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: compute","Param: count","Param: cpu","Param: items","Param: maxConcurrency","Param: parallelism","Param: size","Param: times","Param: work"
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_secondaryRequestsDontOverflow","thrpt",1,1,1.874084,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchIssue737","thrpt",1,1,453.230164,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchMapDelayErrorEmptySource","thrpt",1,1,8172.321178,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchMapDelayErrorJustSource","thrpt",1,1,7028.861649,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchMapErrorEmptySource","thrpt",1,1,8098.284921,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchMapFusedIterable","thrpt",1,1,6523.597859,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchMapHiddenIterable","thrpt",1,1,5785.919248,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchMapInnerCancelled","thrpt",1,1,7466.326147,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchMapJustSource","thrpt",1,1,7539.613220,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchOnNextDelayError","thrpt",1,1,5523.401226,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchOnNextDelayErrorBufferSize","thrpt",1,1,6497.427211,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchOnNextDelayErrorPrefetch","thrpt",1,1,5963.927323,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchOnNextDelayErrorWithError","thrpt",1,1,5565.710568,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchOnNextPrefetch","thrpt",1,1,5936.792850,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchWhenInnerCompleteBeforeOuter","thrpt",1,1,445.346470,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchWhenOuterCompleteBeforeInner","thrpt",1,1,911.317970,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchWithComplete","thrpt",1,1,287.008711,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchWithError","thrpt",1,1,260.990935,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchWithSubsequenceComplete","thrpt",1,1,440.573385,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_switchWithSubsequenceError","thrpt",1,1,425.525370,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_undeliverableUponCancel","thrpt",1,1,5730.201286,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableSwitchTest._Benchmark.benchmark_unsubscribe","thrpt",1,1,6721.368411,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastOneTest._Benchmark.benchmark_dispose","thrpt",1,1,6654971.691698,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastOneTest._Benchmark.benchmark_doubleOnSubscribe","thrpt",1,1,408777.030439,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastOneTest._Benchmark.benchmark_error","thrpt",1,1,550140.683530,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastOneTest._Benchmark.benchmark_lastOfEmptyReturnsEmpty","thrpt",1,1,8157280.793724,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastOneTest._Benchmark.benchmark_lastOfManyReturnsLast","thrpt",1,1,5856245.216821,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastOneTest._Benchmark.benchmark_lastOfOneReturnsLast","thrpt",1,1,6444406.305507,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastOneTest._Benchmark.benchmark_lastWithBackpressure","thrpt",1,1,14407268.709589,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastOneTest._Benchmark.benchmark_takeLastZeroProcessesAllItemsButIgnoresThem","thrpt",1,1,5878494.071704,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastOneTest._Benchmark.benchmark_unsubscribesFromUpstream","thrpt",1,1,5081497.256582,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_backpressure1","thrpt",1,1,369.513100,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_backpressure2","thrpt",1,1,6.594140,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_badRequest","thrpt",1,1,376233.759442,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_cancelThenRequest","thrpt",1,1,15281508.245789,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_dispose","thrpt",1,1,6673367.805239,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_doubleOnSubscribe","thrpt",1,1,403562.257912,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_error","thrpt",1,1,523760.362715,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_ignoreRequest1","thrpt",1,1,647.442865,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_ignoreRequest2","thrpt",1,1,432.303918,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_ignoreRequest3","thrpt",1,1,621.807026,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_ignoreRequest4","thrpt",1,1,681.269858,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_issue1522","thrpt",1,1,12004089.744571,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_moreValuesRemainingThanRequested","thrpt",1,1,4037093.111833,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_noRequestEmpty","thrpt",1,1,7912271.049436,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_requestOverflow","thrpt",1,1,781068.553532,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_takeLast1","thrpt",1,1,644.003342,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_takeLast2","thrpt",1,1,1081.123156,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_takeLastEmpty","thrpt",1,1,1079.515718,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_takeLastTake","thrpt",1,1,3824349.386236,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_takeLastWithNegativeCount","thrpt",1,1,626611.162094,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_takeLastWithZeroCount","thrpt",1,1,1014.464314,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_unsubscribeTakesEffectEarlyOnFastPath","thrpt",1,1,1656.985318,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_badRequest","thrpt",1,1,311295.242168,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_cancelCompleteRace","thrpt",1,1,44.512807,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_continuousDelivery","thrpt",1,1,1619108.589845,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_disposed","thrpt",1,1,4399702.980746,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_doubleOnSubscribe","thrpt",1,1,363780.540823,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_emptyDelayError","thrpt",1,1,3755894.271751,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_lastWindowIsFixedInTime","thrpt",1,1,2017823.313572,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_observeOn","thrpt",1,1,9296.448393,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTime","thrpt",1,1,2369528.238146,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTimeAndSize","thrpt",1,1,2449200.100989,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTimeDelayError","thrpt",1,1,354412.870268,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTimeDelayErrorCustomScheduler","thrpt",1,1,370736.050053,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTimed","thrpt",1,1,513.424363,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTimedDelayCompletion","thrpt",1,1,920.480492,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTimedThrowingSource","thrpt",1,1,990.999744,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTimedWithCapacity","thrpt",1,1,654.969346,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTimedWithNegativeCount","thrpt",1,1,531615.211570,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTimedTest._Benchmark.benchmark_takeLastTimedWithZeroCapacity","thrpt",1,1,894.060570,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_badRequest","thrpt",1,1,373115.791686,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_dispose","thrpt",1,1,6245743.232949,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_doesntRequestMoreThanNeededFromUpstream","thrpt",1,1,4.552034,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_doubleOnSubscribe","thrpt",1,1,409404.973556,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_errorAfterLimitReached","thrpt",1,1,210155.454748,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_interrupt","thrpt",1,1,8.848226,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_multiTake","thrpt",1,1,5231498.831047,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_producerRequestThroughTake","thrpt",1,1,9675520.715294,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_producerRequestThroughTakeIsModified","thrpt",1,1,9717378.558299,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_reentrantTake","thrpt",1,1,4608233.977160,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_requestRace","thrpt",1,1,11.557367,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_take1","thrpt",1,1,749.274544,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_take2","thrpt",1,1,749.334239,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeDoesntLeakErrors","thrpt",1,1,872.484372,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeEmitsErrors","thrpt",1,1,544605.031928,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeFinalValueThrows","thrpt",1,1,347088.724138,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeNegative","thrpt",1,1,588415.847563,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeObserveOn","thrpt",1,1,375.578629,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeRequestOverflow","thrpt",1,1,5129754.912720,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeWithError","thrpt",1,1,271235.742704,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeWithErrorHappeningInOnNext","thrpt",1,1,1133.089195,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeWithErrorHappeningInTheLastOnNext","thrpt",1,1,1297.447604,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_takeZero","thrpt",1,1,9120623.020122,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_unsubscribeAfterTake","thrpt",1,1,487.933117,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest._Benchmark.benchmark_unsubscribeFromSynchronousInfiniteFlowable","thrpt",1,1,6892013.247667,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_badRequest","thrpt",1,1,363008.551748,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_cancelIgnored","thrpt",1,1,136464.968607,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_error","thrpt",1,1,543360.849723,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_errorAfterLimitReached","thrpt",1,1,206201.672948,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_exactSequence","thrpt",1,1,3462421.342638,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_longerSequence","thrpt",1,1,3790175.567930,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_noOverrequest","thrpt",1,1,3686848.567693,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_requestRace","thrpt",1,1,43.313250,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_shorterSequence","thrpt",1,1,3901025.141457,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_takeStep","thrpt",1,1,2987707.831135,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_takeThenTake","thrpt",1,1,2415685.316085,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest2._Benchmark.benchmark_takeZero","thrpt",1,1,5859482.902485,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTimedTest._Benchmark.benchmark_takeTimed","thrpt",1,1,513.052213,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTimedTest._Benchmark.benchmark_takeTimedErrorAfterTime","thrpt",1,1,460.122947,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTimedTest._Benchmark.benchmark_takeTimedErrorBeforeTime","thrpt",1,1,513.603050,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTimedTest._Benchmark.benchmark_timedDefaultScheduler","thrpt",1,1,401337.430495,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_backpressure","thrpt",1,1,5336148.809121,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_badSource","thrpt",1,1,204273.005817,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_dispose","thrpt",1,1,6331577.475847,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_doubleOnSubscribe","thrpt",1,1,400765.367131,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_errorIncludesLastValueAsCause","thrpt",1,1,521199.331449,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_functionThrows","thrpt",1,1,666.968094,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_sourceThrows","thrpt",1,1,903.955737,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_takeAll","thrpt",1,1,764.357350,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_takeEmpty","thrpt",1,1,933.471533,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_takeFirst","thrpt",1,1,826.970374,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilPredicateTest._Benchmark.benchmark_takeSome","thrpt",1,1,747.309666,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_backpressure","thrpt",1,1,3743836.273561,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_dispose","thrpt",1,1,4168941.626149,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_doubleOnSubscribe","thrpt",1,1,380557.794612,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_downstreamUnsubscribes","thrpt",1,1,2965474.346108,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_mainCompletes","thrpt",1,1,3512010.042751,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_takeUntil","thrpt",1,1,507.736256,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_takeUntilOtherCompleted","thrpt",1,1,612.994997,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_takeUntilOtherError","thrpt",1,1,513.996501,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_takeUntilSourceCompleted","thrpt",1,1,572.991150,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeUntilTest._Benchmark.benchmark_takeUntilSourceError","thrpt",1,1,540.247844,NaN,"ops/s",,,,,,,,,
